日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-24 17:19:00,2720,1671,1.048,24.50,130.00,125.29,1.77,0.00,0.00,0.00
2021-04-24 17:19:10,2730,1671,1.060,24.53,130.00,125.91,1.85,0.00,0.00,0.00
2021-04-24 17:19:21,2740,1671,1.053,24.52,130.00,125.99,1.87,0.00,0.00,0.00
2021-04-24 17:19:31,2750,1671,1.000,24.48,130.00,125.13,1.91,0.00,0.00,0.00
2021-04-24 17:19:41,2760,1671,1.048,24.50,130.00,126.40,1.69,0.00,0.00,0.00
2021-04-24 17:19:51,2771,1671,1.010,24.51,130.00,126.06,1.99,0.00,0.00,0.00
2021-04-24 17:20:01,2781,1671,1.058,24.51,130.00,124.85,1.91,0.00,0.00,0.00
2021-04-24 17:20:11,2791,1671,1.048,24.54,130.00,126.31,1.79,0.00,0.00,0.00
2021-04-24 17:20:21,2801,1671,1.048,24.52,130.00,126.31,1.79,0.00,0.00,0.00
2021-04-24 17:20:31,2811,1671,1.038,24.50,130.00,126.18,1.49,0.00,0.00,0.00
2021-04-24 17:20:33,2813,1672,1.023,24.46,130.00,126.11,1.73,0.00,0.00,0.00
2021-04-24 17:20:43,2823,1672,1.033,24.55,130.00,125.66,1.95,0.00,0.00,0.00
2021-04-24 17:20:53,2833,1672,1.100,24.44,130.10,126.87,1.85,0.00,0.00,0.00
2021-04-24 17:21:03,2843,1672,1.053,24.49,130.00,125.68,1.81,0.00,0.00,0.00
2021-04-24 17:21:13,2853,1672,1.043,24.46,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-24 17:21:23,2863,1672,1.072,24.48,130.00,126.17,1.67,0.00,0.00,0.00
2021-04-24 17:21:33,2873,1672,1.053,24.46,130.00,125.40,1.99,0.00,0.00,0.00
2021-04-24 17:21:43,2883,1672,1.025,24.46,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-24 17:21:53,2893,1672,1.055,24.47,130.00,125.75,1.63,0.00,0.00,0.00
2021-04-24 17:22:03,2903,1672,1.035,24.52,130.00,125.96,1.61,0.00,0.00,0.00
2021-04-24 17:22:13,2913,1672,1.095,24.51,130.00,125.46,1.99,0.00,0.00,0.00
2021-04-24 17:22:23,2923,1672,1.100,24.52,130.00,125.66,1.77,0.00,0.00,0.00
2021-04-24 17:22:24,2924,1673,1.077,24.50,130.00,126.03,1.71,0.00,0.00,0.00
2021-04-24 17:22:34,2934,1673,1.028,24.43,130.00,126.87,1.73,0.00,0.00,0.00
2021-04-24 17:22:44,2944,1673,1.025,24.47,130.00,126.77,1.83,0.00,0.00,0.00
2021-04-24 17:22:54,2954,1673,1.038,24.50,130.00,125.96,1.73,0.00,0.00,0.00
2021-04-24 17:23:04,2964,1673,1.025,24.44,130.00,126.06,1.67,0.00,0.00,0.00
2021-04-24 17:23:14,2974,1673,1.100,24.54,130.00,125.80,1.77,0.00,0.00,0.00
2021-04-24 17:23:24,2984,1673,1.072,24.48,130.00,126.70,1.73,0.00,0.00,0.00
2021-04-24 17:23:34,2994,1673,1.072,24.46,130.00,126.17,1.99,0.00,0.00,0.00
2021-04-24 17:23:44,3004,1673,1.082,24.49,130.00,126.80,1.87,0.00,0.00,0.00
2021-04-24 17:23:54,3014,1673,1.072,24.51,130.10,125.26,1.83,0.00,0.00,0.00
2021-04-24 17:24:05,3024,1673,1.028,24.50,130.10,126.51,1.57,0.00,0.00,0.00
2021-04-24 17:24:13,3032,1674,1.072,24.44,130.00,126.02,1.71,0.00,0.00,0.00
2021-04-24 17:24:23,3043,1674,1.055,24.52,130.00,126.03,1.75,0.00,0.00,0.00
2021-04-24 17:24:33,3053,1674,1.053,24.52,130.00,126.09,1.63,0.00,0.00,0.00
2021-04-24 17:24:43,3063,1674,1.055,24.45,130.00,125.85,1.83,0.00,0.00,0.00
2021-04-24 17:24:53,3073,1674,1.048,24.53,130.00,126.34,1.65,0.00,0.00,0.00
2021-04-24 17:25:03,3083,1674,1.048,24.46,130.00,125.97,1.79,0.00,0.00,0.00
2021-04-24 17:25:13,3093,1674,1.075,24.48,130.00,125.91,1.87,0.00,0.00,0.00
2021-04-24 17:25:23,3103,1674,1.080,24.49,130.00,126.45,1.61,0.00,0.00,0.00
2021-04-24 17:25:33,3113,1674,1.040,24.48,130.00,125.09,1.73,0.00,0.00,0.00
2021-04-24 17:25:43,3123,1674,1.035,24.51,130.00,126.27,1.55,0.00,0.00,0.00
2021-04-24 17:25:53,3133,1674,1.020,24.51,130.10,126.00,1.53,0.00,0.00,0.00
2021-04-24 17:26:03,3143,1674,1.072,24.48,130.00,125.69,1.57,0.00,0.00,0.00
2021-04-24 17:26:04,3144,1675,1.092,24.50,130.00,126.25,1.37,0.00,0.00,0.00
2021-04-24 17:26:14,3154,1675,1.025,24.48,130.00,126.48,1.59,0.00,0.00,0.00
2021-04-24 17:26:24,3164,1675,1.055,24.52,130.00,126.22,1.53,0.00,0.00,0.00
2021-04-24 17:26:34,3174,1675,1.055,24.47,130.00,126.28,1.51,0.00,0.00,0.00
2021-04-24 17:26:44,3184,1675,1.048,24.50,130.00,125.62,1.67,0.00,0.00,0.00
2021-04-24 17:26:54,3194,1675,1.063,24.51,130.00,125.43,1.71,0.00,0.00,0.00
2021-04-24 17:27:04,3204,1675,1.020,24.52,130.00,126.24,1.63,0.00,0.00,0.00
2021-04-24 17:27:14,3214,1675,1.100,24.48,130.00,125.66,1.51,0.00,0.00,0.00
2021-04-24 17:27:24,3224,1675,1.023,24.53,130.00,126.21,1.71,0.00,0.00,0.00
2021-04-24 17:27:34,3234,1675,1.008,24.51,130.00,126.53,1.65,0.00,0.00,0.00
2021-04-24 17:27:44,3244,1675,1.072,24.53,130.00,126.17,1.67,0.00,0.00,0.00
2021-04-24 17:27:54,3254,1676,1.072,24.49,130.00,126.36,1.49,0.00,0.00,0.00
2021-04-24 17:28:04,3264,1676,1.053,24.54,130.00,126.03,1.45,0.00,0.00,0.00
2021-04-24 17:28:14,3274,1676,1.040,24.41,130.00,126.06,1.35,0.00,0.00,0.00
2021-04-24 17:28:24,3284,1676,1.085,24.45,130.00,125.97,1.45,0.00,0.00,0.00
2021-04-24 17:28:34,3294,1676,1.072,24.52,130.00,125.88,1.81,0.00,0.00,0.00
2021-04-24 17:28:44,3304,1676,1.055,24.47,130.00,125.84,1.75,0.00,0.00,0.00
2021-04-24 17:28:54,3314,1676,1.072,24.51,130.00,126.18,1.71,0.00,0.00,0.00
2021-04-24 17:29:05,3324,1676,1.072,24.46,130.00,126.19,1.57,0.00,0.00,0.00
2021-04-24 17:29:15,3334,1676,1.033,24.56,130.00,127.13,1.63,0.00,0.00,0.00
2021-04-24 17:29:25,3344,1676,1.072,24.52,130.00,125.78,1.67,0.00,0.00,0.00
2021-04-24 17:29:35,3354,1676,1.058,24.51,130.00,126.45,1.65,0.00,0.00,0.00
2021-04-24 17:29:45,3365,1677,1.035,24.46,130.00,125.71,1.89,0.00,0.00,0.00
2021-04-24 17:29:55,3375,1677,1.025,24.48,130.00,125.88,1.51,0.00,0.00,0.00
2021-04-24 17:30:05,3385,1677,1.050,24.56,130.10,125.78,1.59,0.00,0.00,0.00
2021-04-24 17:30:15,3395,1677,1.097,24.45,130.10,126.42,1.61,0.00,0.00,0.00
2021-04-24 17:30:25,3405,1677,1.067,24.45,130.10,126.05,1.49,0.00,0.00,0.00
2021-04-24 17:30:35,3415,1677,1.000,24.47,130.10,125.80,1.57,0.00,0.00,0.00
2021-04-24 17:30:45,3425,1677,1.025,24.49,130.10,125.57,1.63,0.00,0.00,0.00
2021-04-24 17:30:55,3435,1677,1.050,24.53,130.00,126.03,1.37,0.00,0.00,0.00
2021-04-24 17:31:05,3445,1677,1.015,24.48,130.00,125.15,1.37,0.00,0.00,0.00
2021-04-24 17:31:15,3455,1677,1.045,24.45,130.00,125.91,1.61,0.00,0.00,0.00
2021-04-24 17:31:25,3465,1677,1.072,24.49,130.00,126.17,1.57,0.00,0.00,0.00
2021-04-24 17:31:31,3471,1678,1.053,24.52,130.10,126.40,1.33,0.00,0.00,0.00
2021-04-24 17:31:41,3481,1678,1.045,24.48,130.00,126.12,1.59,0.00,0.00,0.00
2021-04-24 17:31:51,3491,1678,1.000,24.52,130.10,126.05,1.37,0.00,0.00,0.00
2021-04-24 17:32:01,3501,1678,1.060,24.44,130.00,126.28,1.51,0.00,0.00,0.00
2021-04-24 17:32:11,3511,1678,1.035,24.49,130.10,125.57,1.33,0.00,0.00,0.00
2021-04-24 17:32:21,3521,1678,1.053,24.46,130.10,126.25,1.47,0.00,0.00,0.00
2021-04-24 17:32:31,3531,1678,1.077,24.41,130.00,125.80,1.55,0.00,0.00,0.00
2021-04-24 17:32:41,3541,1678,1.018,24.46,130.00,126.31,1.75,0.00,0.00,0.00
2021-04-24 17:32:51,3551,1678,1.025,24.48,130.00,126.11,1.43,0.00,0.00,0.00
2021-04-24 17:33:01,3561,1678,1.048,24.50,130.00,126.73,1.69,0.00,0.00,0.00
2021-04-24 17:33:11,3571,1678,1.100,24.51,130.00,126.12,1.41,0.00,0.00,0.00
2021-04-24 17:33:20,3580,1679,1.065,24.47,130.00,125.53,1.51,0.00,0.00,0.00
2021-04-24 17:33:30,3590,1679,1.025,24.45,130.00,126.18,1.57,0.00,0.00,0.00
2021-04-24 17:33:40,3600,1679,1.045,24.44,130.00,125.66,1.45,0.00,0.00,0.00
2021-04-24 17:33:50,3610,1679,1.015,24.46,130.00,125.66,1.37,0.00,0.00,0.00
2021-04-24 17:34:00,3620,1679,1.048,24.50,130.00,125.97,1.47,0.00,0.00,0.00
2021-04-24 17:34:10,3630,1679,1.028,24.44,130.00,125.49,1.47,0.00,0.00,0.00
2021-04-24 17:34:20,3640,1679,1.048,24.50,130.00,126.31,1.49,0.00,0.00,0.00
2021-04-24 17:34:30,3650,1679,1.067,24.47,130.00,125.43,1.63,0.00,0.00,0.00
2021-04-24 17:34:40,3660,1679,1.020,24.51,130.00,126.05,1.67,0.00,0.00,0.00
2021-04-24 17:34:50,3670,1679,1.048,24.43,130.00,125.72,1.43,0.00,0.00,0.00
2021-04-24 17:35:00,3680,1679,1.025,24.48,130.00,125.75,1.45,0.00,0.00,0.00
2021-04-24 17:35:09,3689,1680,1.070,24.49,130.00,126.28,1.43,0.00,0.00,0.00
2021-04-24 17:35:19,3699,1680,1.013,24.50,130.00,126.37,1.29,0.00,0.00,0.00
2021-04-24 17:35:29,3709,1680,1.028,24.47,130.10,126.30,1.53,0.00,0.00,0.00
2021-04-24 17:35:39,3719,1680,1.053,24.51,130.00,125.83,1.43,0.00,0.00,0.00
2021-04-24 17:35:49,3729,1680,1.080,24.51,130.10,126.19,1.45,0.00,0.00,0.00
2021-04-24 17:35:59,3739,1680,1.048,24.50,130.00,125.97,1.37,0.00,0.00,0.00
2021-04-24 17:36:10,3749,1680,1.092,24.54,130.10,125.66,1.45,0.00,0.00,0.00
2021-04-24 17:36:20,3759,1680,1.050,24.52,130.00,125.91,1.35,0.00,0.00,0.00
2021-04-24 17:36:30,3769,1680,1.053,24.45,130.00,126.05,1.85,0.00,0.00,0.00
2021-04-24 17:36:40,3779,1680,1.085,24.48,130.00,125.97,1.91,0.00,0.00,0.00
2021-04-24 17:36:50,3790,1680,1.053,24.54,130.00,126.02,1.71,0.00,0.00,0.00
2021-04-24 17:37:00,3800,1680,1.058,24.48,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-24 17:37:01,3801,1681,1.082,24.53,130.00,125.84,1.85,0.00,0.00,0.00
2021-04-24 17:37:11,3811,1681,1.063,24.46,130.00,125.74,2.09,0.00,0.00,0.00
2021-04-24 17:37:21,3821,1681,1.025,24.44,130.00,126.21,2.09,0.00,0.00,0.00
2021-04-24 17:37:32,3831,1681,1.072,24.47,130.00,125.59,1.75,0.00,0.00,0.00
2021-04-24 17:37:42,3841,1681,1.055,24.49,130.00,126.27,1.59,0.00,0.00,0.00
2021-04-24 17:37:52,3851,1681,1.055,24.49,130.00,126.76,1.79,0.00,0.00,0.00
2021-04-24 17:38:02,3862,1681,1.040,24.40,130.00,126.39,1.87,0.00,0.00,0.00
2021-04-24 17:38:12,3872,1681,1.045,24.44,130.00,125.57,1.79,0.00,0.00,0.00
2021-04-24 17:38:22,3882,1681,1.023,24.48,130.00,126.31,1.81,0.00,0.00,0.00
2021-04-24 17:38:32,3892,1681,1.055,24.49,130.00,125.99,1.95,0.00,0.00,0.00
2021-04-24 17:38:42,3902,1681,1.053,24.44,130.00,125.93,1.85,0.00,0.00,0.00
2021-04-24 17:38:48,3908,1682,1.000,24.48,130.00,126.03,1.95,0.00,0.00,0.00
2021-04-24 17:38:58,3918,1682,1.075,24.48,130.00,125.80,1.97,0.00,0.00,0.00
2021-04-24 17:39:08,3928,1682,1.025,24.49,130.00,125.10,1.89,0.00,0.00,0.00
2021-04-24 17:39:18,3938,1682,1.053,24.44,130.00,125.20,1.99,0.00,0.00,0.00
2021-04-24 17:39:28,3948,1682,1.100,24.44,130.00,126.06,1.71,0.00,0.00,0.00
2021-04-24 17:39:38,3958,1682,1.028,24.49,130.00,125.09,1.83,0.00,0.00,0.00
2021-04-24 17:39:48,3968,1682,1.050,24.56,130.00,126.05,1.91,0.00,0.00,0.00
2021-04-24 17:39:59,3978,1682,1.028,24.49,130.00,126.03,1.71,0.00,0.00,0.00
2021-04-24 17:40:09,3988,1682,1.063,24.50,130.00,125.07,2.03,0.00,0.00,0.00
2021-04-24 17:40:19,3998,1682,1.020,24.43,130.00,126.24,1.51,0.00,0.00,0.00
2021-04-24 17:40:29,4008,1682,1.000,24.48,130.00,125.69,1.93,0.00,0.00,0.00
2021-04-24 17:40:36,4016,1683,1.100,24.46,130.10,126.53,1.83,0.00,0.00,0.00
2021-04-24 17:40:47,4026,1683,1.025,24.46,130.00,125.94,1.87,0.00,0.00,0.00
2021-04-24 17:40:57,4036,1683,1.072,24.44,130.10,126.64,1.69,0.00,0.00,0.00
2021-04-24 17:41:07,4046,1683,1.033,24.45,130.00,125.90,1.69,0.00,0.00,0.00
2021-04-24 17:41:17,4056,1683,1.043,24.49,130.00,126.17,1.65,0.00,0.00,0.00
2021-04-24 17:41:27,4067,1683,1.048,24.43,130.10,126.31,1.83,0.00,0.00,0.00
2021-04-24 17:41:37,4077,1683,1.048,24.52,130.00,125.94,1.79,0.00,0.00,0.00
2021-04-24 17:41:47,4087,1683,1.043,24.52,130.00,126.33,1.63,0.00,0.00,0.00
2021-04-24 17:41:57,4097,1683,1.100,24.52,130.00,126.25,1.63,0.00,0.00,0.00
2021-04-24 17:42:07,4107,1683,1.030,24.54,130.00,126.05,1.67,0.00,0.00,0.00
2021-04-24 17:42:17,4117,1683,1.050,24.46,130.00,126.03,1.79,0.00,0.00,0.00
2021-04-24 17:42:27,4127,1684,1.035,24.48,130.00,125.96,1.79,0.00,0.00,0.00
2021-04-24 17:42:37,4137,1684,1.048,24.49,130.00,126.06,1.91,0.00,0.00,0.00
2021-04-24 17:42:47,4147,1684,1.048,24.48,130.10,126.17,1.63,0.00,0.00,0.00
2021-04-24 17:42:57,4157,1684,1.043,24.50,130.00,126.37,1.55,0.00,0.00,0.00
2021-04-24 17:43:07,4167,1684,1.028,24.50,130.00,126.17,1.65,0.00,0.00,0.00
2021-04-24 17:43:17,4177,1684,1.025,24.48,130.00,126.58,1.57,0.00,0.00,0.00
2021-04-24 17:43:27,4187,1684,1.028,24.45,130.00,125.94,1.73,0.00,0.00,0.00
2021-04-24 17:43:37,4197,1684,1.043,24.49,130.00,125.83,1.81,0.00,0.00,0.00
2021-04-24 17:43:47,4207,1684,1.040,24.50,130.00,126.40,1.89,0.00,0.00,0.00
2021-04-24 17:43:57,4217,1684,1.048,24.52,130.00,125.68,1.61,0.00,0.00,0.00
2021-04-24 17:44:07,4227,1684,1.050,24.50,130.00,126.17,1.47,0.00,0.00,0.00
2021-04-24 17:44:17,4237,1684,1.055,24.52,130.00,126.03,1.65,0.00,0.00,0.00
2021-04-24 17:44:20,4240,1685,1.075,24.45,130.00,126.30,1.61,0.00,0.00,0.00
2021-04-24 17:44:30,4250,1685,1.050,24.51,130.00,125.71,1.75,0.00,0.00,0.00
2021-04-24 17:44:40,4260,1685,1.055,24.52,130.00,125.91,1.61,0.00,0.00,0.00
2021-04-24 17:44:50,4270,1685,1.028,24.44,130.00,125.71,1.71,0.00,0.00,0.00
2021-04-24 17:45:00,4280,1685,1.028,24.50,130.00,125.97,1.85,0.00,0.00,0.00
2021-04-24 17:45:10,4290,1685,1.072,24.48,130.00,126.42,1.75,0.00,0.00,0.00
2021-04-24 17:45:20,4300,1685,1.095,24.49,130.00,125.97,1.79,0.00,0.00,0.00
2021-04-24 17:45:30,4310,1685,1.020,24.45,130.00,126.34,1.57,0.00,0.00,0.00
2021-04-24 17:45:40,4320,1685,1.025,24.51,130.00,126.98,1.75,0.00,0.00,0.00
2021-04-24 17:45:51,4330,1685,1.000,24.55,130.00,126.34,1.53,0.00,0.00,0.00
2021-04-24 17:46:01,4340,1685,1.072,24.43,130.00,126.28,1.59,0.00,0.00,0.00
2021-04-24 17:46:11,4350,1685,1.058,24.43,130.00,125.69,1.73,0.00,0.00,0.00
2021-04-24 17:46:11,4351,1686,1.038,24.47,130.00,125.54,1.67,0.00,0.00,0.00
2021-04-24 17:46:21,4361,1686,1.005,24.48,130.00,126.06,1.47,0.00,0.00,0.00
2021-04-24 17:46:31,4371,1686,1.077,24.42,130.00,125.57,1.69,0.00,0.00,0.00
2021-04-24 17:46:41,4381,1686,1.055,24.45,130.10,126.17,1.51,0.00,0.00,0.00
2021-04-24 17:46:51,4391,1686,1.065,24.50,130.00,125.72,1.75,0.00,0.00,0.00
2021-04-24 17:47:01,4401,1686,1.100,24.47,130.00,125.43,1.65,0.00,0.00,0.00
2021-04-24 17:47:11,4411,1686,1.075,24.49,130.00,125.62,1.57,0.00,0.00,0.00
2021-04-24 17:47:21,4421,1686,1.053,24.48,130.00,125.68,1.69,0.00,0.00,0.00
2021-04-24 17:47:32,4431,1686,1.092,24.50,130.00,125.78,1.71,0.00,0.00,0.00
2021-04-24 17:47:42,4441,1686,1.100,24.47,130.00,125.93,1.61,0.00,0.00,0.00
2021-04-24 17:47:52,4451,1686,1.055,24.51,130.00,125.87,1.65,0.00,0.00,0.00
2021-04-24 17:48:02,4462,1686,1.055,24.43,130.00,125.94,1.61,0.00,0.00,0.00
2021-04-24 17:48:04,4464,1687,1.028,24.48,130.00,126.19,1.45,0.00,0.00,0.00
2021-04-24 17:48:14,4474,1687,1.060,24.50,130.00,126.34,1.67,0.00,0.00,0.00
2021-04-24 17:48:24,4484,1687,1.067,24.48,130.00,125.78,1.79,0.00,0.00,0.00
2021-04-24 17:48:34,4494,1687,1.045,24.47,130.10,126.40,1.53,0.00,0.00,0.00
2021-04-24 17:48:44,4504,1687,1.028,24.44,130.00,125.00,1.65,0.00,0.00,0.00
2021-04-24 17:48:54,4514,1687,1.053,24.49,130.00,126.09,1.53,0.00,0.00,0.00
2021-04-24 17:49:04,4524,1687,1.063,24.43,130.10,125.77,1.59,0.00,0.00,0.00
2021-04-24 17:49:15,4534,1687,1.072,24.52,130.10,126.02,1.69,0.00,0.00,0.00
2021-04-24 17:49:25,4544,1687,1.028,24.52,130.10,125.57,1.55,0.00,0.00,0.00
2021-04-24 17:49:35,4554,1687,1.053,24.49,130.00,126.06,1.49,0.00,0.00,0.00
2021-04-24 17:49:45,4564,1687,1.038,24.52,130.00,125.81,1.55,0.00,0.00,0.00
2021-04-24 17:49:53,4572,1688,1.072,24.48,130.00,124.73,1.51,0.00,0.00,0.00
2021-04-24 17:50:03,4582,1688,1.053,24.49,130.00,126.05,1.45,0.00,0.00,0.00
2021-04-24 17:50:13,4592,1688,1.060,24.48,130.00,125.72,1.67,0.00,0.00,0.00
2021-04-24 17:50:23,4603,1688,1.100,24.49,130.00,126.33,1.69,0.00,0.00,0.00
2021-04-24 17:50:33,4613,1688,1.053,24.48,130.00,125.15,1.39,0.00,0.00,0.00
2021-04-24 17:50:43,4623,1688,1.028,24.50,130.00,126.15,1.45,0.00,0.00,0.00
2021-04-24 17:50:53,4633,1688,1.100,24.48,130.00,126.31,1.59,0.00,0.00,0.00
2021-04-24 17:51:03,4643,1688,1.095,24.44,130.00,125.80,1.73,0.00,0.00,0.00
2021-04-24 17:51:13,4653,1688,1.025,24.48,130.00,125.84,1.51,0.00,0.00,0.00
2021-04-24 17:51:23,4663,1688,1.053,24.45,130.00,125.91,1.25,0.00,0.00,0.00
2021-04-24 17:51:33,4673,1688,1.100,24.46,130.00,125.93,1.59,0.00,0.00,0.00
2021-04-24 17:51:38,4678,1689,1.065,24.52,130.00,126.28,1.37,0.00,0.00,0.00
2021-04-24 17:51:48,4688,1689,1.028,24.48,130.00,125.12,1.59,0.00,0.00,0.00
2021-04-24 17:51:58,4698,1689,1.028,24.49,130.00,126.45,1.39,0.00,0.00,0.00
2021-04-24 17:52:08,4708,1689,1.053,24.51,130.00,125.04,1.51,0.00,0.00,0.00
2021-04-24 17:52:18,4718,1689,1.060,24.45,130.00,126.56,1.37,0.00,0.00,0.00
2021-04-24 17:52:28,4728,1689,1.075,24.50,130.00,126.52,1.41,0.00,0.00,0.00
2021-04-24 17:52:38,4738,1689,1.075,24.48,130.00,126.52,1.59,0.00,0.00,0.00
2021-04-24 17:52:48,4748,1689,1.055,24.51,130.00,125.83,1.47,0.00,0.00,0.00
2021-04-24 17:52:58,4758,1689,1.035,24.46,130.00,125.88,1.43,0.00,0.00,0.00
2021-04-24 17:53:08,4768,1689,1.055,24.43,130.00,125.90,1.33,0.00,0.00,0.00
2021-04-24 17:53:18,4778,1689,1.077,24.47,130.00,126.31,1.47,0.00,0.00,0.00
2021-04-24 17:53:25,4785,1690,1.020,24.45,130.00,125.69,1.35,0.00,0.00,0.00
2021-04-24 17:53:35,4795,1690,1.045,24.44,130.00,124.92,1.43,0.00,0.00,0.00
2021-04-24 17:53:45,4805,1690,1.023,24.51,130.00,125.16,1.29,0.00,0.00,0.00
2021-04-24 17:53:55,4815,1690,1.095,24.49,130.00,126.74,1.61,0.00,0.00,0.00
2021-04-24 17:54:05,4825,1690,1.063,24.45,130.00,125.90,1.49,0.00,0.00,0.00
2021-04-24 17:54:15,4835,1690,1.048,24.46,130.00,126.17,1.27,0.00,0.00,0.00
2021-04-24 17:54:25,4845,1690,1.050,24.53,130.00,126.02,1.73,0.00,0.00,0.00
2021-04-24 17:54:35,4855,1690,1.045,24.43,130.00,126.28,1.29,0.00,0.00,0.00
2021-04-24 17:54:46,4865,1690,1.092,24.53,130.00,126.93,1.45,0.00,0.00,0.00
2021-04-24 17:54:56,4875,1690,1.028,24.53,130.00,126.03,1.59,0.00,0.00,0.00
2021-04-24 17:55:06,4885,1690,1.048,24.48,130.00,126.14,1.37,0.00,0.00,0.00
2021-04-24 17:55:15,4895,1691,1.033,24.46,130.00,125.81,1.39,0.00,0.00,0.00
2021-04-24 17:55:25,4905,1691,1.023,24.45,130.00,125.77,1.61,0.00,0.00,0.00
2021-04-24 17:55:35,4915,1691,1.058,24.48,130.00,126.55,1.53,0.00,0.00,0.00
2021-04-24 17:55:45,4925,1691,1.048,24.51,130.00,126.03,1.39,0.00,0.00,0.00
2021-04-24 17:55:55,4935,1691,1.085,24.45,130.20,126.14,1.51,0.00,0.00,0.00
2021-04-24 17:56:05,4945,1691,1.025,24.47,130.20,126.06,1.45,0.00,0.00,0.00
2021-04-24 17:56:15,4955,1691,1.053,24.49,130.00,126.21,1.29,0.00,0.00,0.00
2021-04-24 17:56:25,4965,1691,1.090,24.54,130.00,125.40,1.57,0.00,0.00,0.00
2021-04-24 17:56:36,4975,1691,1.048,24.49,130.00,125.75,1.53,0.00,0.00,0.00
2021-04-24 17:56:46,4985,1691,1.075,24.43,130.00,125.96,1.27,0.00,0.00,0.00
2021-04-24 17:56:56,4996,1691,1.075,24.51,130.00,125.09,1.55,0.00,0.00,0.00
2021-04-24 17:57:06,5005,1692,1.072,24.45,130.10,125.69,1.23,0.00,0.00,0.00
2021-04-24 17:57:16,5015,1692,1.053,24.50,130.00,126.56,1.37,0.00,0.00,0.00
2021-04-24 17:57:26,5025,1692,1.072,24.52,130.00,126.39,1.59,0.00,0.00,0.00
2021-04-24 17:57:36,5036,1692,1.070,24.50,130.00,126.08,1.37,0.00,0.00,0.00
2021-04-24 17:57:46,5046,1692,1.072,24.40,130.00,126.28,1.31,0.00,0.00,0.00
2021-04-24 17:57:56,5056,1692,1.075,24.50,130.20,126.17,1.43,0.00,0.00,0.00
2021-04-24 17:58:06,5066,1692,1.050,24.48,130.20,126.34,1.37,0.00,0.00,0.00
2021-04-24 17:58:16,5076,1692,1.060,24.48,130.00,125.34,1.41,0.00,0.00,0.00
2021-04-24 17:58:26,5086,1692,1.045,24.47,130.00,125.66,1.41,0.00,0.00,0.00
2021-04-24 17:58:36,5096,1692,1.025,24.46,130.00,125.37,1.35,0.00,0.00,0.00
2021-04-24 17:58:46,5106,1692,1.053,24.47,130.00,126.05,1.51,0.00,0.00,0.00
2021-04-24 17:58:53,5112,1693,1.048,24.49,130.00,126.76,1.43,0.00,0.00,0.00
2021-04-24 17:59:03,5122,1693,1.075,24.52,130.00,125.80,1.49,0.00,0.00,0.00
2021-04-24 17:59:13,5132,1693,1.040,24.44,130.00,125.26,1.29,0.00,0.00,0.00
2021-04-24 17:59:23,5142,1693,1.065,24.53,130.00,126.18,1.39,0.00,0.00,0.00
2021-04-24 17:59:33,5153,1693,1.060,24.44,130.00,126.08,1.29,0.00,0.00,0.00
2021-04-24 17:59:43,5163,1693,1.053,24.46,130.00,125.96,1.19,0.00,0.00,0.00
2021-04-24 17:59:53,5173,1693,1.053,24.54,130.10,126.56,1.43,0.00,0.00,0.00
2021-04-24 18:00:03,5183,1693,1.075,24.44,130.00,126.02,1.17,0.00,0.00,0.00
2021-04-24 18:00:13,5193,1693,1.008,24.52,130.10,125.38,1.25,0.00,0.00,0.00
2021-04-24 18:00:23,5203,1693,1.097,24.45,130.00,126.56,1.37,0.00,0.00,0.00
2021-04-24 18:00:33,5213,1693,1.075,24.50,130.00,125.91,1.17,0.00,0.00,0.00
2021-04-24 18:00:40,5219,1694,1.070,24.51,130.00,126.12,1.61,0.00,0.00,0.00
2021-04-24 18:00:50,5229,1694,1.075,24.51,130.00,125.81,1.29,0.00,0.00,0.00
2021-04-24 18:01:00,5240,1694,1.030,24.48,130.00,127.16,1.25,0.00,0.00,0.00
2021-04-24 18:01:10,5250,1694,1.063,24.52,130.00,125.93,1.39,0.00,0.00,0.00
2021-04-24 18:01:20,5260,1694,1.005,24.48,130.00,125.84,1.39,0.00,0.00,0.00
2021-04-24 18:01:30,5270,1694,1.050,24.47,130.00,126.40,1.23,0.00,0.00,0.00
2021-04-24 18:01:40,5280,1694,1.028,24.50,130.00,126.51,1.55,0.00,0.00,0.00
2021-04-24 18:01:50,5290,1694,1.040,24.47,130.00,126.11,2.05,0.00,0.00,0.00
2021-04-24 18:02:00,5300,1694,1.048,24.45,130.00,125.69,2.09,0.00,0.00,0.00
2021-04-24 18:02:10,5310,1694,1.028,24.47,130.00,126.58,2.15,0.00,0.00,0.00
2021-04-24 18:02:20,5320,1694,1.025,24.45,130.10,125.72,2.05,0.00,0.00,0.00
2021-04-24 18:02:30,5330,1694,1.072,24.47,130.00,126.02,1.77,0.00,0.00,0.00
2021-04-24 18:02:32,5332,1695,1.045,24.45,130.00,126.30,1.91,0.00,0.00,0.00
2021-04-24 18:02:42,5342,1695,1.000,24.47,130.00,125.83,2.15,0.00,0.00,0.00
2021-04-24 18:02:52,5352,1695,1.058,24.53,130.00,125.71,1.89,0.00,0.00,0.00
